*****,MODTRAN3 Version 1.3,12/1/95,***** (Water Vapor == 0.319)
RADIANCE(WATTS/CM2-STER-XXX)
FREQ (CM-1),WAVLEN (MICRN),PATH THERMAL (CM-1),PATH THERMAL (MICRN),SURF EMISSION (CM-1),SURF EMISSION (MICRN),SURF REFLECTED (CM-1),SURF REFLECTED (MICRN),TOTAL RADIANCE (CM-1),TOTAL RADIANCE (MICRN),INTEGRAL (CM-1),TOTAL TRANS
1088.,9.191,2.78E-07,3.29E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E-07,3.29E-05,6.38E-03,0.92388
1090.,9.174,4.27E-07,5.08E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E-07,5.08E-05,6.38E-03,0.90409
1092.,9.158,3.98E-07,4.75E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.98E-07,4.75E-05,6.38E-03,0.91135
1094.,9.141,1.55E-07,1.85E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.55E-07,1.85E-05,6.38E-03,0.94941
1096.,9.124,1.24E-07,1.49E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-07,1.49E-05,6.38E-03,0.95782
1098.,9.107,2.21E-07,2.67E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.21E-07,2.67E-05,6.38E-03,0.94185
1100.,9.091,6.09E-07,7.36E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.09E-07,7.36E-05,6.38E-03,0.87428
1102.,9.074,4.39E-07,5.33E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E-07,5.33E-05,6.38E-03,0.90329
1104.,9.058,1.44E-07,1.75E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E-07,1.75E-05,6.38E-03,0.95590
1106.,9.042,4.93E-07,6.03E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.93E-07,6.03E-05,6.39E-03,0.89871
1108.,9.025,4.69E-07,5.76E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.69E-07,5.76E-05,6.39E-03,0.90332
1110.,9.009,2.89E-07,3.56E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.89E-07,3.56E-05,6.39E-03,0.93099
1112.,8.993,5.65E-07,6.98E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.65E-07,6.98E-05,6.39E-03,0.88069
1114.,8.977,2.55E-07,3.16E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-07,3.16E-05,6.39E-03,0.93342
1116.,8.961,1.26E-07,1.57E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-07,1.57E-05,6.39E-03,0.95436
1118.,8.945,1.75E-07,2.18E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.75E-07,2.18E-05,6.39E-03,0.94126
1120.,8.929,5.97E-07,7.49E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.97E-07,7.49E-05,6.39E-03,0.86781
1122.,8.913,6.02E-07,7.57E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.02E-07,7.57E-05,6.39E-03,0.86533
1124.,8.897,1.47E-07,1.86E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.47E-07,1.86E-05,6.39E-03,0.94088
1126.,8.881,1.17E-07,1.48E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-07,1.48E-05,6.39E-03,0.94734
1128.,8.865,1.07E-07,1.36E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-07,1.36E-05,6.39E-03,0.95198
1130.,8.850,1.14E-07,1.45E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-07,1.45E-05,6.39E-03,0.95200
1132.,8.834,1.30E-07,1.66E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-07,1.66E-05,6.39E-03,0.95211
1134.,8.818,6.14E-07,7.90E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.14E-07,7.90E-05,6.39E-03,0.86541
1136.,8.803,1.58E-06,2.04E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E-06,2.04E-04,6.40E-03,0.69167
1138.,8.787,8.34E-07,1.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.34E-07,1.08E-04,6.40E-03,0.82882
1140.,8.772,1.30E-07,1.69E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-07,1.69E-05,6.40E-03,0.96055
1142.,8.757,1.12E-07,1.46E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-07,1.46E-05,6.40E-03,0.96397
1144.,8.741,8.87E-08,1.16E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.87E-08,1.16E-05,6.40E-03,0.96789
1146.,8.726,8.52E-08,1.12E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.52E-08,1.12E-05,6.40E-03,0.96907
1148.,8.711,4.37E-07,5.75E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.37E-07,5.75E-05,6.40E-03,0.90180
1150.,8.696,6.58E-07,8.71E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.58E-07,8.71E-05,6.40E-03,0.85988
1152.,8.681,6.87E-07,9.11E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.87E-07,9.11E-05,6.40E-03,0.85494
1154.,8.666,3.04E-07,4.04E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.04E-07,4.04E-05,6.40E-03,0.92925
1156.,8.651,8.37E-08,1.12E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.37E-08,1.12E-05,6.40E-03,0.97081
1158.,8.636,7.53E-08,1.01E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.53E-08,1.01E-05,6.40E-03,0.97271
1160.,8.621,8.69E-08,1.17E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.69E-08,1.17E-05,6.40E-03,0.96996
1162.,8.606,1.02E-07,1.38E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E-07,1.38E-05,6.40E-03,0.96800
1164.,8.591,5.94E-07,8.05E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.94E-07,8.05E-05,6.41E-03,0.87034
1166.,8.576,7.44E-07,1.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.44E-07,1.01E-04,6.41E-03,0.83978
1168.,8.562,1.88E-07,2.57E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.88E-07,2.57E-05,6.41E-03,0.95281
1170.,8.547,1.26E-07,1.72E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-07,1.72E-05,6.41E-03,0.96581
1172.,8.532,4.05E-07,5.56E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.05E-07,5.56E-05,6.41E-03,0.90880
1174.,8.518,1.56E-06,2.15E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.56E-06,2.15E-04,6.41E-03,0.68092
1176.,8.503,1.14E-06,1.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-06,1.58E-04,6.41E-03,0.76546
1178.,8.489,1.78E-07,2.47E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.78E-07,2.47E-05,6.41E-03,0.95649
1180.,8.475,1.68E-07,2.34E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.68E-07,2.34E-05,6.42E-03,0.95841
1182.,8.460,1.50E-07,2.10E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E-07,2.10E-05,6.42E-03,0.96286
1184.,8.446,1.72E-07,2.41E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.72E-07,2.41E-05,6.42E-03,0.95878
1186.,8.432,1.02E-06,1.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E-06,1.43E-04,6.42E-03,0.78571
1188.,8.418,1.18E-06,1.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-06,1.66E-04,6.42E-03,0.75139
1190.,8.403,3.14E-07,4.45E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.14E-07,4.45E-05,6.42E-03,0.92588
1192.,8.389,1.92E-07,2.73E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.92E-07,2.73E-05,6.42E-03,0.95177
1194.,8.375,1.66E-07,2.36E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.66E-07,2.36E-05,6.42E-03,0.95959
1196.,8.361,4.38E-07,6.26E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.38E-07,6.26E-05,6.42E-03,0.90232
1198.,8.347,1.08E-06,1.55E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-06,1.55E-04,6.42E-03,0.76489
1200.,8.333,5.47E-07,7.87E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.47E-07,7.87E-05,6.43E-03,0.87613
1202.,8.319,1.38E-07,2.00E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-07,2.00E-05,6.43E-03,0.96215
1204.,8.306,1.42E-07,2.06E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.42E-07,2.06E-05,6.43E-03,0.96268
1206.,8.292,2.21E-07,3.21E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.21E-07,3.21E-05,6.43E-03,0.94643
1208.,8.278,2.23E-07,3.25E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E-07,3.25E-05,6.43E-03,0.94476
1210.,8.264,1.01E-06,1.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-06,1.47E-04,6.43E-03,0.76768
1212.,8.251,1.93E-06,2.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.93E-06,2.84E-04,6.43E-03,0.56604
1214.,8.237,9.37E-07,1.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.37E-07,1.38E-04,6.43E-03,0.78433
1216.,8.224,3.93E-07,5.82E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.93E-07,5.82E-05,6.44E-03,0.89679
1218.,8.210,9.59E-07,1.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.59E-07,1.42E-04,6.44E-03,0.76708
1220.,8.197,1.13E-06,1.68E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-06,1.68E-04,6.44E-03,0.71964
1222.,8.183,6.69E-07,1.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.69E-07,1.00E-04,6.44E-03,0.81627
1224.,8.170,1.47E-06,2.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.47E-06,2.20E-04,6.44E-03,0.64774
1226.,8.157,1.73E-06,2.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.73E-06,2.60E-04,6.45E-03,0.59648
1228.,8.143,6.87E-07,1.04E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.87E-07,1.04E-04,6.45E-03,0.81416
1230.,8.130,4.89E-07,7.40E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.89E-07,7.40E-05,6.45E-03,0.84856
1232.,8.117,2.34E-07,3.55E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E-07,3.55E-05,6.45E-03,0.92787
1234.,8.104,2.83E-07,4.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.83E-07,4.32E-05,6.45E-03,0.91332
1236.,8.091,7.48E-07,1.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.48E-07,1.14E-04,6.45E-03,0.77424
1238.,8.078,9.83E-07,1.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.83E-07,1.51E-04,6.45E-03,0.71904
1240.,8.065,8.85E-07,1.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.85E-07,1.36E-04,6.46E-03,0.74887
1242.,8.052,1.31E-06,2.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-06,2.02E-04,6.46E-03,0.63984
1244.,8.039,2.18E-06,3.37E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E-06,3.37E-04,6.46E-03,0.44232
1246.,8.026,1.58E-06,2.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E-06,2.45E-04,6.47E-03,0.56234
1248.,8.013,1.13E-06,1.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-06,1.75E-04,6.47E-03,0.66416
1250.,8.000,9.14E-07,1.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.14E-07,1.43E-04,6.47E-03,0.72709
1252.,7.987,1.03E-06,1.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-06,1.62E-04,6.47E-03,0.69549
1254.,7.974,1.24E-06,1.95E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-06,1.95E-04,6.47E-03,0.61939
1256.,7.962,9.44E-07,1.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.44E-07,1.49E-04,6.48E-03,0.71538
1258.,7.949,1.56E-06,2.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.56E-06,2.47E-04,6.48E-03,0.59026
1260.,7.937,2.90E-06,4.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E-06,4.60E-04,6.49E-03,0.26825
1262.,7.924,2.32E-06,3.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E-06,3.70E-04,6.49E-03,0.36358
1264.,7.911,1.99E-06,3.19E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E-06,3.19E-04,6.49E-03,0.44736
1266.,7.899,2.74E-06,4.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E-06,4.39E-04,6.50E-03,0.28764
1268.,7.886,3.33E-06,5.35E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E-06,5.35E-04,6.51E-03,0.15444
1270.,7.874,3.54E-06,5.71E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E-06,5.71E-04,6.51E-03,0.10147
1272.,7.862,3.00E-06,4.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-06,4.86E-04,6.52E-03,0.23422
1274.,7.849,1.63E-06,2.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E-06,2.65E-04,6.52E-03,0.53658
1276.,7.837,1.17E-06,1.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-06,1.91E-04,6.53E-03,0.62427
1278.,7.825,9.95E-07,1.63E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.95E-07,1.63E-04,6.53E-03,0.70007
1280.,7.813,1.61E-06,2.64E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.61E-06,2.64E-04,6.53E-03,0.55156
1282.,7.800,2.03E-06,3.34E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.03E-06,3.34E-04,6.53E-03,0.39599
1284.,7.788,1.85E-06,3.04E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.85E-06,3.04E-04,6.54E-03,0.45803
1286.,7.776,2.18E-06,3.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E-06,3.60E-04,6.54E-03,0.41208
1288.,7.764,3.05E-06,5.06E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.05E-06,5.06E-04,6.55E-03,0.18604
1290.,7.752,2.34E-06,3.89E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E-06,3.89E-04,6.55E-03,0.34875
1292.,7.740,1.70E-06,2.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E-06,2.84E-04,6.56E-03,0.48529
1294.,7.728,1.75E-06,2.93E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.75E-06,2.93E-04,6.56E-03,0.41729
1296.,7.716,2.49E-06,4.19E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E-06,4.19E-04,6.57E-03,0.24886
1298.,7.704,2.15E-06,3.63E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.15E-06,3.63E-04,6.57E-03,0.32980
1300.,7.692,1.78E-06,3.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.78E-06,3.01E-04,6.57E-03,0.39076
1302.,7.680,2.40E-06,4.06E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E-06,4.06E-04,6.58E-03,0.21653
1304.,7.669,3.06E-06,5.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.06E-06,5.20E-04,6.58E-03,0.07722
1306.,7.657,3.10E-06,5.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.10E-06,5.29E-04,6.59E-03,0.10498
1308.,7.645,2.65E-06,4.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.65E-06,4.53E-04,6.60E-03,0.23782
1310.,7.634,2.24E-06,3.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E-06,3.84E-04,6.60E-03,0.34324
1312.,7.622,3.00E-06,5.16E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-06,5.16E-04,6.61E-03,0.15768
1314.,7.610,3.56E-06,6.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.56E-06,6.14E-04,6.61E-03,0.02582
1316.,7.599,3.55E-06,6.15E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.55E-06,6.15E-04,6.62E-03,0.02144
1318.,7.587,3.62E-06,6.28E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E-06,6.28E-04,6.63E-03,0.00705
1320.,7.576,3.43E-06,5.97E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.43E-06,5.97E-04,6.63E-03,0.03758
1322.,7.564,2.80E-06,4.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E-06,4.90E-04,6.64E-03,0.16442
1324.,7.553,1.98E-06,3.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E-06,3.48E-04,6.64E-03,0.38454
1326.,7.541,1.89E-06,3.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.89E-06,3.32E-04,6.65E-03,0.39474
1328.,7.530,2.27E-06,4.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.27E-06,4.01E-04,6.65E-03,0.27964
1330.,7.519,2.09E-06,3.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.09E-06,3.70E-04,6.66E-03,0.34822
1332.,7.508,2.20E-06,3.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E-06,3.90E-04,6.66E-03,0.29098
1334.,7.496,2.41E-06,4.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E-06,4.30E-04,6.67E-03,0.23430
1336.,7.485,2.98E-06,5.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.98E-06,5.32E-04,6.67E-03,0.11475
1338.,7.474,3.48E-06,6.23E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.48E-06,6.23E-04,6.68E-03,0.00186
1340.,7.463,3.45E-06,6.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.45E-06,6.20E-04,6.69E-03,0.00352
1342.,7.452,3.07E-06,5.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.07E-06,5.53E-04,6.69E-03,0.06032
1344.,7.440,2.34E-06,4.24E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E-06,4.24E-04,6.70E-03,0.23756
1346.,7.429,2.22E-06,4.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E-06,4.02E-04,6.70E-03,0.25526
1348.,7.418,2.71E-06,4.92E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.71E-06,4.92E-04,6.71E-03,0.11772
1350.,7.407,2.78E-06,5.06E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E-06,5.06E-04,6.71E-03,0.10403
1352.,7.396,2.51E-06,4.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E-06,4.60E-04,6.72E-03,0.15708
1354.,7.386,2.85E-06,5.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.85E-06,5.22E-04,6.72E-03,0.08580
1356.,7.375,2.82E-06,5.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82E-06,5.18E-04,6.73E-03,0.08930
1358.,7.364,2.75E-06,5.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.75E-06,5.08E-04,6.73E-03,0.10183
1360.,7.353,3.03E-06,5.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.03E-06,5.61E-04,6.74E-03,0.04075
1362.,7.342,3.25E-06,6.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.25E-06,6.02E-04,6.75E-03,0.00458
1364.,7.331,3.13E-06,5.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.13E-06,5.82E-04,6.75E-03,0.02187
1366.,7.321,2.79E-06,5.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.79E-06,5.21E-04,6.76E-03,0.08316
1368.,7.310,2.95E-06,5.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.95E-06,5.51E-04,6.76E-03,0.05222
1370.,7.299,3.06E-06,5.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.06E-06,5.74E-04,6.77E-03,0.01807
1372.,7.289,3.08E-06,5.81E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.08E-06,5.81E-04,6.78E-03,0.01311
1374.,7.278,3.17E-06,5.98E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.17E-06,5.98E-04,6.78E-03,0.00046
1376.,7.267,3.10E-06,5.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.10E-06,5.86E-04,6.79E-03,0.00681
1378.,7.257,3.01E-06,5.71E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.01E-06,5.71E-04,6.79E-03,0.01498
1380.,7.246,2.81E-06,5.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E-06,5.36E-04,6.80E-03,0.05855
1382.,7.236,2.62E-06,5.01E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E-06,5.01E-04,6.81E-03,0.09790
1384.,7.225,2.72E-06,5.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.72E-06,5.21E-04,6.81E-03,0.06596
1386.,7.215,2.97E-06,5.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.97E-06,5.70E-04,6.82E-03,0.01626
1388.,7.205,3.04E-06,5.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.04E-06,5.85E-04,6.82E-03,0.00105
1390.,7.194,2.97E-06,5.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.97E-06,5.73E-04,6.83E-03,0.00422
1392.,7.184,2.96E-06,5.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.96E-06,5.73E-04,6.83E-03,0.00333
1394.,7.174,3.00E-06,5.83E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-06,5.83E-04,6.84E-03,0.00057
1396.,7.163,2.99E-06,5.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.99E-06,5.82E-04,6.85E-03,0.00000
1398.,7.153,2.97E-06,5.80E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.97E-06,5.80E-04,6.85E-03,0.00004
1400.,7.143,2.93E-06,5.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.93E-06,5.74E-04,6.86E-03,0.00175
1402.,7.133,2.86E-06,5.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E-06,5.62E-04,6.86E-03,0.00542
1404.,7.123,2.88E-06,5.68E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.88E-06,5.68E-04,6.87E-03,0.00234
1406.,7.112,2.79E-06,5.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.79E-06,5.51E-04,6.88E-03,0.01544
1408.,7.102,2.64E-06,5.24E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E-06,5.24E-04,6.88E-03,0.03737
1410.,7.092,2.72E-06,5.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.72E-06,5.41E-04,6.89E-03,0.01836
1412.,7.082,2.72E-06,5.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.72E-06,5.42E-04,6.89E-03,0.01595
1414.,7.072,2.69E-06,5.37E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.69E-06,5.37E-04,6.90E-03,0.01762
1416.,7.062,2.78E-06,5.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E-06,5.57E-04,6.90E-03,0.00301
1418.,7.052,2.82E-06,5.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82E-06,5.66E-04,6.91E-03,0.00001
1420.,7.042,2.80E-06,5.64E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E-06,5.64E-04,6.91E-03,0.00000
1422.,7.032,2.77E-06,5.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E-06,5.60E-04,6.92E-03,0.00001
1424.,7.022,2.75E-06,5.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.75E-06,5.57E-04,6.92E-03,0.00029
1426.,7.013,2.69E-06,5.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.69E-06,5.48E-04,6.93E-03,0.00169
1428.,7.003,2.69E-06,5.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.69E-06,5.49E-04,6.94E-03,0.00117
1430.,6.993,2.70E-06,5.52E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.70E-06,5.52E-04,6.94E-03,0.00008
1432.,6.983,2.67E-06,5.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E-06,5.48E-04,6.95E-03,0.00011
1434.,6.974,2.67E-06,5.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E-06,5.49E-04,6.95E-03,0.00005
1436.,6.964,2.67E-06,5.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E-06,5.51E-04,6.96E-03,0.00000
1438.,6.954,2.64E-06,5.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E-06,5.47E-04,6.96E-03,0.00018
1440.,6.944,2.57E-06,5.34E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E-06,5.34E-04,6.97E-03,0.00240
1442.,6.935,2.51E-06,5.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E-06,5.21E-04,6.97E-03,0.00817
1444.,6.925,2.50E-06,5.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-06,5.20E-04,6.98E-03,0.00846
1446.,6.916,2.55E-06,5.34E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-06,5.34E-04,6.98E-03,0.00191
1448.,6.906,2.56E-06,5.37E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E-06,5.37E-04,6.99E-03,0.00006
